commit,wasted
ce816a51112afb28d1a7ea7e2e10af749be9ff28,5
4825f49ea59e6a7694d50489e3fd3cc6b51d4fa4,4
f8672bec683120d0cfc3ce4da63ecda9ae959532,2
0fbdf261582b16e409ae929bdf9107ae9fe817fb,24
cc6abd56b8197bac713ea8d70ac621e78f5aadd8,3
2372bb07221a44df0bed6a237e243ea36d92906e,4
7ab4af0427a100e1054dea6137381c5dbf843530,22
0ce64323cf6b996360416e6bf0ddca0c544eb8f1,3
04d9dd06aab9be7da27528c124602482cb8a99a2,4
a71c44bd2c44ca6a93aa56867ae00830066ef6b6,31
f3299989a213f8e2f174defc1174ab2acf8ec322,163
0145c54213548d71709d1f755c79a485f1f80cad,510056
bfd5a32ecdb130b62396120b4841b911667b887e,36
52d8fb5c545804d76288ceddb89f6a5d8cba1050,20
88f7841be7c59eea1eb5960b68190e6ca5486daa,53
1a7206bdd39e75af9817859e2526aa6047e2715d,60
4f438b7b00af492e8ee3f7724420f609fbdf4c4c,20
9a747fd37613916715704c54739e596be466e7a9,28
56fd3260565b2a8ead759c5dc569188370903022,2
d27988d88d78400e1ab893d15a815d1b8cd3bae5,2
2c736bb38ec6089f5360e6a7f2f76a70fb869352,22
b5a40d4d3f5f472fc19ff84e745f150a21391d09,6
43432b84c3b96cf911f99ba862f63f6172a4f494,1
e2c4cfce540b885dcce5a662b11eee3cb52bbf15,56
f48ac3001af82ad6e1e4dba364982435ba9e7047,3
98c850a398569de67c2428acd0396bbdc4c2b02f,8
f29f3ce7940c67ef8b266c13f88115571ba84b44,516
0193f35d700dbe58ac88b1895678864246b51e2e,39
4571ee0b781e569612d04572050792faa66f02af,509883
9c18778695ab002789849e385eeb9d270633a5c6,1
a2353aab474405eebdeee6a1b2af64aaff3095e9,17
9526c621851b69214aaa41cf291573e7116a0f11,12
1f817f7eb7edeae05b2ec641b235776c0507be5d,59
7c5dc912babeb6b0dc0f4d7131886f7f937e6f16,2
2c0d72166351352d66495cb709ed836338006d51,8
474ee6c8d0f47a82b44a35e1cdc8276c89ce6021,8
d85456279f129e19a3f4c8ba0b3d05f5bdbfca1d,76
8362eb1657185437be422ceb897f4219e1a61cfd,53
4e6aba6f6352acd0f40a7677c678afa4079a85ba,2
63d320b44f3ebd42c6b7762dcb9524378b4b6c64,43
7ede59d77a9b21c5c021d1b9a4289aba11509fdd,10
a0b1c77a19ecfe58d34d10ba4b60f9bb4ad217f0,47
6b4be36cfde25ab6b7ed4a5caf737d603efdfb0f,2
0b9ea93a642d2d11e694b6c469b2419401d59f8d,17
257c6cb86eab89c7708d05626589f815f4033d77,238
13b0de95bcf86c0908dd844037a0d7b24c410315,2
e70ca463eb551fb84b767974b7345606a502390e,2
a75e887259681cba1c13fd661817110e6132c037,32
42663334cd9ef3348732e6a229478e67730b4ecb,13
a171a03bd23c0fb9b424cce879d4c0b53fc331f6,5
9e2e5329dc81b56c987fe33c84f3a4c6f368f413,15
2d843d25204af3a791f31b1b941675da49be82ed,4
c06ae208ebd55ff261438385c4179023f2df0388,14
683cb8347a0b92172545ce7fac53937a1958e74c,13
221439dd618ae531d2a7c2636d2649521eb10db1,2
759920c5cb7aa8f9218b35148a3e4fb129cb86f2,2
4fd3f0c850543fc72d30c2e38c25419b05d97f4c,3
fc70cbcb9a62f3c36820f1f7dc8d0c30b0135558,2
0470cc9416463820e7928ac3e4c31a45ba532d79,3
b6dc37e88d98bb4c94aadf733e83d96610fbc6e4,13
fd54a74539c9fb813d1fc3cdc206e35338525baf,64
581616624da7918e1050f3d02d0fb1e66e68c332,9
9b727eca26ac97e2029dff669cf031d3ae5150c2,4
a10999d55c93aa7bccc2b87ca81a336b20459bcd,55
abaf89b2be32db1deae32cbdf0645a4be65c6297,4
92127a5edb9e5b045fad4d187fafcc89aaa03637,51
91ecea24f53b99aa190f6b17c2b51d95cb09d233,246
5ac125cde3ea47d5bfa7b18614a792837a8733cd,1
532783bd5ed4a98d4820d2932411d38385afbf7e,1
d635af5a61897e6246bfb1ddf7e4d496bfd1121d,6
2623a5db6f0bae52e6b98a818074ff3f642b7d06,1
1577cf758b061b2b9ae7449b637e67eb05b6e803,6
52c5f85cf9e591b3c6f8729f58e0807d88f43792,2
1dd81012e95244f2929f08a202a2b816cbf4f9b5,50
190042a48f9ba58261c89a0d88775b8088214f3f,8777
9800686714518d5de0c72a9cb22bb6a33f9bec62,1
c78319d9b833ad936140bd993e215fb71977d372,12713
a8bc7fd559fa231729ade7bac04af64353ab09cd,6
db465b2860e07456b9504f711e7b402533114453,2
85b2afb1b1f3e24b1ecddfc955b5d4614fc6f39e,2
d6d2cd2632b170ce2b47c6ee3600a5fb077bf7d3,145
94262ebc9c1249c1fdec771a48e9f666c37cfcde,2
3242577a0875c08a7fb714628a7f0ee58813cece,3
389ef9dcdabe3ed83023ea50deff4b1cd3927dd3,3
bdaaf49ceac963547356723c559aedefcdacc6c3,2
cc238849df0cf839c8ca2f4c3e17a0a8ad7e8392,23
10dc48497e9c79d253bd0861b5f41843a114f146,83
b163b14e9d9aa3badc1f3b4eb409f6a2a073f33f,7
e0deff31d38f331107fd2ccd0b1f879ffc1fdb46,34
fe114f0293bde5e213211a6658644144f7df94b9,37
12ab296f8212029f43e17f4745abcef89f34ea32,2
71ec82a501d95c43aa6c3559e8dbd05aad23eb50,4
bbf4a4630449f49a24a43ec642aa493ad647ad0d,1
07abe7aedb4a92d396fcbbc70ade6e78ea2c4c1a,2
7cf5e61b8311989b7e8899f0ed9618383f2b2c31,3
4dc2c221caf251f181b7a4136db9b39a1caed78b,40
5df7dc53dc91ddf0ad344f6901aaf8d9eda173c3,2
e12aa62d689f435b9b75cde51e432d997646d5f9,6
02eae6b1f23d1c5ea87816f1f8d15cdab2dfaf0a,2
8d603f179682baee02684af6eff2f0d8cff6ad9c,1
255493c81321f56afd32fb2e18d5eb3a13bed42f,25
970bef295d390c5ceaedca0f095590cd381a3331,22
149e255e00c6c69f1f641eced2549fa323fa8cf5,4
ab30353adbef3a3fdd54fb30856af8ff94f2c108,12
01ea326a8edc859893d25c7b10f1cf9dfb252c4f,3
25ff287dd7a8ed43b99433796f2d1dcf78efa878,4
0a0d20edfb19934cd3929d6c115ba31c00744a24,2
94a64489568918ff51a80e748e78b9de836813ef,2
e70f2d588a1a3fb3f7125be3f80813cec43c6204,4
e54d5321cc527d0c97a95b90b2754f6494e7b3e1,8
a111271ba7303dff9d52badfb5554807ea7d9f56,27
45ccf032beb03aab5e35b1ae6b1c38252506fde0,1
34fcafde168edf5ca0b8c76a732e8850d97ea00e,8
49c521fd5d3102916045551019368eae66dc7696,2
6a01fc5d4114ac56105ecbfb4ae3cbe043818449,2
2411e7ef0315c2dfa217defcee0dab7a6511454a,238
e9e89076474f50a120ddbc554b8e517420e47e33,4
44a5cd654d8f617df72936167c5f57141b8e86bb,2
d8b24d756aec00d5659667096e2fd58cde9118de,6
a12e7842a5f572afd6bde108f24931f9262f38ef,2
b37278cc9b9c5a3044ce0bb963b572106e95f612,13
ee8f773c25058fb2bb3e4b359806e20d28042307,1
11179b2ed7e2d6a5f790fa3b449a1e57473455e7,2
fbcf4d78c881176345483111503c4bc7765d4ff8,4
22805ca54e1e5db4b66be1b28b0baac2b1b4b4de,4
8472f39b06b5f5b96038e28874b4138e581de8c1,13
2f7bf239259319b058f8a6f77f910930460ce038,4
f92673c25419d85e96b2aac084682bc109b68635,14
704dde196c9cfe327bd6c40c576158d5c09545cd,5
7b31b1a2a405ac7273e90a4110c0b7c79acbeb53,3
0a9e2721fa8605e7e8957bf658718a63c286c8b1,2
c49672f25ec86926ed88fd73b3b746674332c797,3
cb306d1b592d03f56630a3551b89b97ab34492e9,14
c2ab0b6ac8c1fbff7aa82fc9abc4ef02369f301a,22
eb44b2d9e838323be04a2dc92532f3d2dbbf05d5,6
d119b7beba603be9945fabf3a30f98c3fcff1782,2
5e36edbaba5e5472e37223cbd2565deef0487f01,55
e9eb20097de1cf6dbe5d75706e99ee058cd3258d,2
ac20f463da361647789a758c9ae45a4e77f03ebd,2
4a01cab89894b157f282b2032862a278c9edb842,11
34460827d6b1073fbc51c95006f63e3ad043eb4c,16
59b7ff2d4371933052717329ec12c7203b8d1cad,123
6997946ec45378b3e9aa7d2f8c500bbcb9821739,2
3a2290865972e47d68360af4fed6ad9ef4b4434c,2
1aca3899fb6d30724c9dba14b6503fbe6dc8f5dc,9
d9d002b0ceb1070b538768168743a627262d4895,60
8a44c053c17ad52c66836413278569f901f1122a,20
ce591c2868385748ef13f636f8d50309e007a809,48
ee4c0b9dcfb550094cca086a032d44393b5c3642,1
360b3c21f5df26569be8b6431c859416d0f8f333,1
0d548873262d1e61f6089eccf43e261b259ec96e,2
c601dc163932009b5d9f4e73eaa4204c2d47c468,4
8b081b7ba1963c10b7c1a81241c6c7eee829b5b0,1
f4216eacd9870191fd791a50a43b90c393349ad4,4
2a9c653f38b1107017cb6e71a6223a3e4870eb68,2
2396c0a28fec1e810b5f92a6999c7d9de8538a81,30
bfd1edd15541ff3d8ea89385faecdbcbba1a9773,14
60342fea4e5613be9a835ffe6a601cf1334f13f4,6
4072875dcbdd60d27ec406eb3abe74f41c1be158,3
8a158be94e074d284c5371b957956af0e974443a,11
d571cf5ab089bf00c51401b97d15b21206515218,1
1ef73d21a209ab48248db4fa75db523e803a9f19,1
28441e353cbe95e1b2e26eb08d7b1969ca26d261,3
b4b8a0ef3e901a4d1babccecae54d6f4939f0dc9,22
47bdc40352b06cc28ed91c988dbd65bb3b298471,2
3416769b60f6d167b7309b74b2fc9133a4b7d34c,2
3f67ec1afd9103211854037f2b269ff46545ffe3,9
b86abb79aac3d5fb6e30f98c758a3e2cb31bfab3,5
3af81f25057f1d40a7891dc394f94ec539c6c749,4
d4c1b36c39b792f1b001979ebf2858444a4df095,2
f0ecdd2ab9dabd61540d65bd638d201f45c2b558,8
b172697cd8493f433c577a71433f198e0ca471c8,1
6f52027168196a68fc7c37ba1e7d65a16d1e2859,3
f007b49eb95b3b713f101008fdd5a1eb39d43443,3
2a6486cded3e269e360ff09aa5f7a46f4e49b51f,4
91c2f37e216acbb3f3e8c6662999889d9f34ef0e,2
d54377d2cabe6a2057468136ba1f29f48d1b47b7,4
165e01f83f64061fc66440e2e13b095d4ce9c755,8
520f297eb4d85a99bee8a22d60c4139b8a443d94,4
1a4afec0d66d8843834250836d1056ed6d687385,4
0a6b9eca683068d5aabba255370b5ee8e25d7850,5
414e15a88d461be37e8f29c7a2158b5d32b9ef9c,6
70dcef478936c6df43bc6f812b52d58a0cd219b4,18
cd12f7cb5c67e84b07f8022c5f7874b2c08d5507,4
bb5b92d324c06e586dfaef1c980e3de2e94e86ae,2
fc29c88b5f299f0fad9919dd92628f810b4b4711,4
9d68ad862a61d78babe086c13a80f74ff6fa4f62,2
50a4d5debb952bb319d8a8141e47a39c3fb03250,8
14d8b9693be235240ab2dcac3b43a4a7c30483bc,15
5f6a7556bf3071cc1b1ad409cc3ae41379994df1,2
f5387c0d6d57f0c118ddfb0b9653b5f208de2940,2
1f415cf2c2b5f3eec5489ec1276c0629b32b28c0,1
84d8fcfcf78622d1d5253c2f71878414bf4b54e9,81
8b9cfa10662c7712f7685f4bc376ab65c119589b,2
fac4faf173deff062b4337153952a5727438b408,8
f1636258a75b01322047663e8c74874c5f49f11c,9
b3bf4484260aa4da3e2a978a5a04ee95d972ede9,10
8d1e18ef1fe692f3b222b45e0f47236f65bbe24a,2
b06cde61a2105cf9e0ec52fd7e2c131ae0cd15fa,39
44acda4c971f0e565b6e52dbb51267c7255662f9,8
385328bf761969a761d48727bfec88dccf4fe641,28
1ca17c28d27299329ba981c149a370c2e39a02e9,3
bf0fc39edb87c71ec1c4ef8353f8d72bb7bb9d1b,13
4c70293755ce8ea0adc5b224c714da2b7625d232,3
90c24c42b2dc912c5b6b2e34d1d4a03a9a7de915,2
4e3dd513966d7cc2e03d97832e2fe22108b31e39,4
08133c2e8e62bb3c04c84b1ddbd713bdc5439e7f,2
7c3e71163b9aa53caf5e5b73520a07968f39686c,4
b00b596c053cf21826b5fe342be0354333a102f5,6
e2303f8970ee6f30d3781ad31f76530d135a57b5,3
5b89840d9cf11014a4b865d79497649f74bf2866,22
40589f4b6307ddfa840cdca1d2446415b813a796,5
d120083c144344d1b715fe29f4e74bbc20e8c89f,93
34b9c24b3589e40fe63ffdcf34bef2a4b5dae366,2
ea470af71a71778a7c3ececf88628982943cb029,2
512c57cb72e108d0f68ceecbc88dfe3b2eb56371,2
993f535ae9276efc7be61fb06a67b629ff92e25d,5
c831a919318c54b1f72d071247595cdcd39774a5,64
2008a8f8c09b18fbd24e8039553d50a828dd3fb2,2
69cfcabae3d72845d44e1078d25072fdbb02072c,3
3a4ea3d966862c721cbf963e549e4fa6eb7a49d2,1073
73bd0448b9ab5bfab7ba4b80cc384b2ce828da06,20
756ebc79cf5d8b904b2cda21b003d76aa48f6f28,2
574980e946bf6793dc9a1b68f6ed3084fd4d83f1,1
5839b9635cd582a5a2660605a48bddafab44aa06,15
08ce60800e58db6817f70a80f5297d25ec3fd4ec,48
09cbadd0057a74d79f0df0ac5aa1f49d3384e2f6,508705
3dcf745a61373afe412ddb822813baf0fe1f1193,206
e84c4df786e9238ed80ff0435ffa053ef227a57a,110943
b3a591bf066ac262fd800939662c54b09812c566,3
36920354c7f59f737c286a291aef19bdabc66dfc,3
961355a56a7a896c7ea4ad7416f0cf74a50852a9,14
7969d3334f0db9ccb9b97db77ad582d6103c12c7,110901
7a0814c144797403187c388a92bf6aec10f75ea6,16
7500f92fce42ed4f6cb44d8281178f53301df239,3
f10f4caf8831f4d5969385e59f6164e57e6cce3c,12586
b277241fd2a0f280e98918c3c3e77febf5974f43,4
0421810b3b2dbf41c0ddb86d9d7711ca9dec2a2b,2
ea9621102ef84c64f8e22fcb296eed64a1771ef1,38
3d81d3e0d3dc234edb71ea1bb47b3c7cb7567089,10
f95b4df6d2a73b0e3d6c57215c677c6dd9d95410,291
45763d0d12c22fdfc61ea130af5757bc71a96519,3
eb887965f72d1737404a6224bf9e71d78df2cfbd,21
c8a03349d174379f051ab93d02a2918a15269e00,18
ed1fce2ee5c1e8c44d5c1500962f2f509ffb37d6,2
c9dacc27cfdd45d80c5d6c4a2e481df7042be0c5,94389
b2874b7a4c60e84aed4e89892185c7bea6796667,19
ffd1f483063834531b6105b6ba0b71e482a8d555,94270
765dcdede824c41011228461e4a5fdaec6fc90d2,123
ad4d2a50b94f1d8367255bd218a306af07742d90,4
8a14ea46940b3000f8a56d246ae5c220845b759a,31
765285337a73bcbed608434fa98b9964fa33c74a,8
21c8c9242257c7aefe9fec6728d532f9ef0e64ad,3
1328e9d0a0bacdd49d7026d3d883354bb01356dc,164
758d60baaa3c041d0982c84d514719ab197bd6ed,62
eab770404437bd49ebf897b681221784b0035795,1
a95a476b3ae93d890209e592d675ae64c82e05dc,2
f4cc2161d567460f27a1390277ba6c70581ebc0d,4
c958ca8f691624a15a9ff76fec44f54a6876d404,2
7763c68dcd8ac6fa3e7d24197ea1fae614eaacb2,4
2315779c5ec23145ed2420f94b05de700cf65c1f,28
1f336adc8f2107f5788d3176f0c24e96c1080ceb,5
1815191f1722546f6af2b5207df4efaa50be38fd,2
b48ff7fdda149949c5af4123af9fec5aedc9f12b,6
161b6ff19c2d842b41cc957a1122f3d5aa7a9b2e,1
44f4874e68a04235276d63755dd1fb7627d3220c,2
8f1c99321bfe72d21b01bad71293a7daa1c9e73f,1
153d97b24e7253f344860094eb2c98ed93657720,32
5ac716251f9ad96120b70319fcc6be67aa383a6b,1
e2e792d98feef833eaff28d8fe1249953c9da6ca,10
75024c6589539f72af69ce61cd6493b193989c2d,77
3bdbcedfd948bf66a3e2bdaf8180c8e7a262db5f,48
7358efa50bcbad1b48610fc0f96e01d8a8c519ae,7
a72f0cdaea847228aceb5b56fbd28b77ef4809c4,34
f5e8e8fc2b662bb6095c878b18acbf333f70b867,31
4866266bf41e6727502b56c00adab18a4b37d9c1,2
815f1a9128695ade021d1bbbff7533d48e11cf9f,412
52855719f58ee294790e6c3c7b834939d7ece6ac,160
355654c1c7668a4078c5647b402fbc5fc01af998,2
4a7c03aab455613e9ba898b7cae73459fadd57ac,3
28363e97cc956ae7b1b4c01c1da16c444e7997f4,74
44efa8aa0b525bb1f3a5325bc72a4d7e1289c0e0,7
6c7f2acd9913ad8d88ba64dfb670732b52fe700c,52
88a928b6142c0ab3a9ab799b1652bb6d64e7face,4
13740531279291a9f2f71dd7c7b04ddbcdda3baf,100
a2365c1de2e94b9709f8d776252a9849666614c8,2
b66df15a86423a74a63f03683e1a5d212ba76ca2,32
d508d00919dccbc9dd5d3c86508f2db7a7c753a7,6
052e4f18c4d1794952b03755ff80aa92b8d19180,2
9ac4d8808f21869c558f2d9fd5e46cb083443ea8,3
a32d6b469b26bb357f9cec5a790ce8f2e19c3c90,18
9380acbbf707d570696ab953489e62173e515b24,116
785273cd84a81a695a2707c0ef48df4f285f8699,465
d2154ab0b728c8b5f5ec44d3496e8760a0504581,3
b76968be0dd064fd77253f8f71d2cdafcb2dbeb0,2
c257007c0e71fa085b614fd62e48fa506c57e5ca,9
22234dab05f69fbbe2f906ab58f5abc95382f680,160
d59240de8311a493ead948f382cc07e0d70fb1c1,1
40f70d1c057fb61eb24724950c237cd4b45a8cf5,3
5cc06fde432e4a66aacac33d62947ad20f505c99,93
da2d51f97aaf630f5ad13aa004a6c5f0175ef780,18
73207e03adba704d783997f6261b810ccc4231e4,1
514afeb65ca07823431629d4eae470a833ffe0e3,18
3f2de47ae3711ce69ae9c2e1f2769928e69bb50f,14
8fbd2954583cbf252999991d7c58e4deacb2688c,14
8a0b9a4bf3cdbe59e562c5d0c27388ca7210f5a0,57
417c3848d5a594941ca19c73790f5339a1eebcb9,2
4f418d36714787fa85652806c93405e4874bca61,10
fc7344a79219643a18449074c09d28773a70f975,10
d0d24fd1ae05a2aea84165cf0aae98f75a5203c8,5
3e7f3c032f68d6be5b8f3501ca7c4124394f3a6c,153
13371303351de5812c07d55dc29cacdef5cf1287,2
8eef6a9ad04f6f81190f44ae3ded427e4083baa2,25
fdf660a866d09974fecd7c1073a980335b24cd39,2
b3325a18ae7b493e6cd77a6ed58a3d4a2c58d3a1,1
c4216ab92be06368a9edc4416b20ee5c9304ef3d,1
ce58ed3e7c6ee794b3b1d5aae86c5116da9efe3d,1
af760db0670a8891ea160111b24eabcea2088223,10
11e6d79eca724697f096ba465046c8ea4f8cf86d,12
7e53793023516f93efbc501ac0dd7d5f4e44a643,168
57404891a05fe1d5a70fc55ae84e75fe12fc7535,14
579ddc2fd4fd618b72d8202d79d75d22e7e0b60a,9
d87c3d3ea4806db4e230f3bbd9791617aef62298,1
52ab83c172e8e6c85b1893fa0da952c3ae52d291,6
51cdb249cba806507e5179fdac16bcee0fe1fc84,7
1bc9299fb414afe3dde24323aa7163ec92a15ccc,575
d0e84accdde5aeea1e0e3c851a7f3d9251281c46,3
ec4851d4b4e00446d22e16d712b21d0cee611edf,2
7ffa60c758872305185f731dd387569134b3d435,36
d75e07bf272858ae5fd624f8f50df92f5693ee56,19
6d991e830f8558a274ac208d2873687654017502,6
c29752367488344245c4f6b178bae2bc51ab606a,26
c1bd7edfc436da0ccfff35b3203cb9c8850c21ed,54
69c15a47139092f86397bd50a25d1d7820cb4b70,3
753a13279044f1498f0ade9ed736cdc1c50650e9,174
d7270737be4e580894ebc24de6abc24915818db9,2
479bd8e6840b52871436b6d73ad10bd0e085f2e9,3
ba0de1ca35a5fcc2457571c62dd891e2ff5632cf,54
968b71494160a2754e3ce19bba3837c79f8b817a,2
a21224c2b64e461cba98aad878f92254a6e10662,13
3d83b5b3552d70214dbcc1964bba3f1a8731119b,64
92edef1ae8edcb341db784d998b5b561d353fef8,43
5cb02f5da9ecd42cac876c3c9745b97ae260ff4f,23
4327a2635db7fd35a8c125990c9e456cf54aa479,2
cbe82f129629dfd98ed8aa9f94c26bf65441c594,24
0467e434baf50b3a620bde746d6ab48908794944,12
bc30ce602c278010aee284b1ab5328a32ba063b4,6
71abb56946e1b32bafedfb0b13619e5c16936433,70
4a62e633792eeca410461465fc87859bb18ebd67,34
f9a2e5fd26f68090261248ee7fb38417eef4026c,2
f352168899a70ed3e594fbc8891f9e32d3bfda88,6
ad84f2bd1e5534e125a113a600cf4ce249b72fda,6
8e484142f9e526fff8ae056c2d4d28f33101c58b,4
c5a336b9b0afe9cf4e56fea27706d084f9d3bb94,10
a11bb2742f4e1be71452c68a2fa7359ad3f9e7c2,12
325685ce32293bb456705b45621e33b1184ec0aa,14
375c2412d42b912802bd9337eed24657b1f227f0,2
9b1d4fa72074ab6a9a85c784c999d909856eae81,113
76bed340ad6ec88cbc75fd77149ec259acb88d65,10
7318ad529afe3acf3e7f2e80b4b9af754b8a7935,11
150aaf6e9851f58d38e2dc88f61ae201eaee4e33,16
60405501dc770ccc449a6c01680c8f53fe02a654,24
a5f4ac0b1cf28495aa44d84d87046d797940b906,3
269342f367dd7d2c53fcd94ff069ef106893a285,14
91c6d877db30f4cd5d8c06f471a9755fb74fe3bd,6
64def1c2d9dc312b6d4f90d06c81979493ce6f28,19
62b1cffdfd5c5d183851c9a653eb9007b99eaa3b,1
8502337d232e43e1c102475524566c28ae39548f,4
620d4ac538732ba702ba44ad46e69e848eb135a9,1
5566134ee08f01c8875363438a47cd1d7312d494,35
a6fab326c90e2fe7af8ea90e7da14b24b5064ef4,10
2649f5558649104df098844e01135a8665acab4c,6
27cd97c094fb99be89e5dc3ce55ead8e9463e42b,12
c8af159d5bfa6309ff6f10f1689dd20a0407c751,12
aa95f4ae2b08ab48fa5bbf4eb29e64521bd9b861,1649
3efcd912146ef0af6d5874cc31b6b03ff134059f,2
8f1b74c88670b64267f633438b6847ed25b71432,12
29ad7938964b51f2cb5648d014316346e39cefd7,2
ab4c77455400389600e720ba392d75301bb0ae7c,12
52c7b45f1548a06aca1b968dfa2e4e4c7c03d4bd,6
e9a178911bcdd88f46c0c799ac42cb669b40a071,6
de8784891237f209a3d8dc7bd7b64ca74cc99a16,8
462c1acc9964ee20bad580541179cc8b1bf6e1f4,723
deb6e2385ad36be6d9c405d385e36bcf95b52417,6
bd442a6e62b0713dbdd799af91f74a29342a4a83,4
0870b49d1642abc48acf911f3d69702d85ff1e96,2
5739b9eaaf4aec2bb1e38aacb2354eb9335ddc8d,7
b3b45bb4674e173bf5d5f17530c818993c65cbbd,16
2cc9db2a2be5e2021e9aa07a74f39139966ce2c7,2
62e74e75a325b266a719198cb8c06a5943030a5f,2
9a3049275a9fe35f707e9e7620d565900a50abe8,243
cf0a1927f0c7448f9f00c59f07c0fe9fd1bfb991,1551
124c410feafc377755b89151bead1014534237f1,12
442fa88aa13ad86607c720739509b5bf2070c43e,9522
2209227c01de12570bb82ffde33bb93cfaf5caed,101
b079a0af66f51dd92ca7abde426738dcb300df10,6
c4ff8e2eb208fe131b06ab44fa32b72496b698f0,5
2c2cd255fd4d0c515a23c362d01f55ab1f98cd34,3
dc5c865c1e1bd79bd76d276ff75eabe0f22cd6e9,2
8ef198a911d0b57aa01ff3aabb53a3e4e48ece54,6
d2ea7c1e18d522162b5eb19c4fa3a465c65b26df,12
e9012cd7c1695abcf0db78fb0636932d06523d79,1
d95788591047aa5649c7b47c27f1e3e74c9df033,16949
bd2a0c0e4233d72e6c0d580b4763d4caeeb14a16,2
49b2d2a3385385bd2c8b7aeb75ce68d413089e0c,2
18af12cb8edc1b3340ea979df4b50bdce25864b2,2
6dcfad968fa978db1b44840e5a10df425e8dbeb0,8
d542b04c411add8fd79108b1783d590019d37842,1
a7ba72e95b5d5fc77746bacafa9a2dc94db9cd63,64
f351a6b5af0656ba28309238eef7f5d2f3614827,101
539f6bc7d5797f04e86e5da5a5f8715a28c58906,3
95a89a10a7d1cff35c639bd6fb2810d4bf9fa14b,16
b12ea0602488b19f28f64ac74d408925ecfcd0ef,4
8141a4994d2447d79fc56b68af9667b45e0a5ebc,2
0bb110a58a0a9f4c0c4c01ba1271f9b5f1b1cc68,4
5e59420e97774ac708787a43e495094dc1544d9b,27059
0d1db6196fea6ad5a1b84de186700e73173c8f74,18
a5ed3d279f62b95fbced8d20e9b600aeafa3462d,2
7468c414503719a7227793d013f3c6a8d1e12056,5610
35082159a1cb8d13a9f498230ca275434cdcfe44,339
95fe6f0ddfd0f4845bc3848882a7a4f02ad0f07f,10
aa8ffc8f6e22e4c086117a1ba8f38fed528cd66b,1
c370b27215f64c5f53b2439a678cf1bdf53638a9,3
8bfb35abd1b131da30f917a21671bbfb50f844aa,8
2d78f4fb14e62bd0e78eb19e7432957e1b911458,2
89a4d10f3fa1ec462a2587e0bb06f754f22d8dff,8
ab4ae3ce5a75174eb08c449d31d2d37b2824d7a5,10818
db0ea11b52aae36a73696bebe29abf17c72292af,12
d85efc1de5f54b6c97166239399882d9b7f5dee2,133
0f6d61adea788734bfefa87e9f9850e29f5c8f0c,10
9f948bc674027e9376c5b9ae5421b43200494e56,1
11078df44bc6ba50c449ffd6637bc77647e7162c,6
508316884d2c0e8c47b34700b7650e7f96a5b854,13
6f5c491e87086bc9bfb4ca51d75042d2ae1e3635,4
62e590b67e83298dc84eed5b5894902f5a90c317,11
1f31c4f878a0748917e11f07678b7f1738bd5d71,3
fb5814c76cd39737abed788226f26f99f88a0002,14
b639f485e33d1a69147324eef1e66a1a3425e653,6
75c65cfaf54555acfe70617b8f72d18dcab0826d,1
71e436020046c514c989c05f130a34332629378f,72
593235f76cf3e93a2b4494951e8deb6460d08f05,2
f3fd11cebc25564dedd2a07b17fd0c31e4d2ac98,63
0017425cd52eba1d7e6586665a271b96bb46f81b,16
cfb0db1f06a769a15e8045cf0ce72f0c0495a41f,8
240be1a721e6970e51386a26361b7d962081647d,2
1a15b8d038cba9150627ec78b352940a3ad3985e,86
5bdd63bd2674c4bd3832fde9016aeb91318238aa,50
e41d3e0f74b01b97cedc7833f07ca13f4591e4e8,6
2596920e19327eb774dbcf6786b2599628c15a8c,39
910d5e0264d05ac261d099e1bcf74e444d15224a,57
b0e1b10afc49220a7f29ee1c2cb811e65a600f62,31
6853a8e181c8bf5467671a13c2986da79ea6e371,2
6642eed64d256109e694039d354e7391218a6bc5,1
ab9ed89bd0fbcbee995900644fda785696324880,181
a59578928ce8e74d8e42f43276b722f168494e32,3
73de52cf0021c31656e391b8804428c15bcd9e97,3
94953f91c021db3da8dd1b5416c59724dbbc4039,86
201c04b2c6379d1c2baa816f1a2613d58b019959,29
70f0cc99b96313e1e77bf72e6b2ce3a3d7d49bb7,36
ccb719ea9616eb9b1179eeef656f3217df491853,1
299b9d899c21d21b43cde3436e7a3d0148d96b14,121
79f1e892aa7e130ac1aa281f2cc28e6d25be63a4,2
5d5b86ad8276b9ba16b248bf25396cffd0406e4e,1
71fa77dbe581ca409349d004c79e284cc57676c1,109
b0cd197feababfd8f23217f1aeb091dd6fc6cd3a,2
ae1cdcb8f6e03e8bed57c89b3aec634b8b44e006,13
19711af3a994bc3b932cd7d7dbcf6a62c469c9a2,432
913ee6ff5234813e0b522612f58949e7d3b81abe,24
1d58fa807ea133fc6765cdfc8c27b044b715456f,20860
8a1c8cbb56532b5c46839cc5fea425642c41853b,12
98d56eb32fe930aa533cc00af2f00323ef5c756f,12
a68edc5a14c09adb6c82af49af94161749db0aca,24
679d5d526a3e705c4663037efdacb60006357aea,12
40109d12081b3a411d8d640b863753f962d6a07c,210
029f3c7cebac824d0e289b03435ba8899a8ccab0,12
584c24da2aacea2c585b0012f456da8393f42352,22
6d0ac684f359312dc358e1c594bd51a6d51d381b,30
d121299e363793230a42aeaabb904fded16dabba,12
804dec4c31ad1fd0ca0babdb6ea13619b472417a,16
e3353c61ea13d8ef1c8f91276441717f947fe822,2
